pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,layer_index,head_index,layer,patch_site,patch_kind,baseline_happy_happy_score,baseline_happy_sad_score,baseline_sad_happy_score,baseline_sad_sad_score,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_score,patched_happy_target_sad_score,patched_sad_target_happy_score,patched_sad_target_sad_score,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0047,12,02,02,01,pair_0047_happy,pair_0047_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.207361221313477,-14.713201522827148,-18.167673110961914,-14.448575019836426,-3.494159698486328,-3.7190980911254883,-18.190353393554688,-14.7134428024292,-18.184736251831055,-14.448482513427734,-3.4769105911254883,-3.7362537384033203,-0.017249107360839844,-0.01715564727783203,-0.017202377319335938,False,False,
pair_0048,13,01,01,01,pair_0048_happy,pair_0048_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.664913177490234,-14.320459365844727,-18.376577377319336,-13.990562438964844,-4.344453811645508,-4.386014938354492,-18.669452667236328,-14.31800365447998,-18.37165069580078,-13.992488861083984,-4.351449012756348,-4.379161834716797,0.006995201110839844,0.0068531036376953125,0.006924152374267578,True,True,
pair_0049,13,01,02,01,pair_0049_happy,pair_0049_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.525012969970703,-14.230103492736816,-18.583324432373047,-14.079850196838379,-4.294909477233887,-4.503474235534668,-18.57149314880371,-14.249594688415527,-18.537424087524414,-14.06070613861084,-4.321898460388184,-4.476717948913574,0.026988983154296875,0.02675628662109375,0.026872634887695312,True,True,
pair_0050,13,02,01,01,pair_0050_happy,pair_0050_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.306961059570312,-15.119586944580078,-17.864843368530273,-14.535221099853516,-3.1873741149902344,-3.329622268676758,-18.306270599365234,-15.123007774353027,-17.86322593688965,-14.530241966247559,-3.183262825012207,-3.33298397064209,-0.004111289978027344,-0.0033617019653320312,-0.0037364959716796875,False,False,
pair_0051,13,02,02,01,pair_0051_happy,pair_0051_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.100208282470703,-14.651471138000488,-17.757957458496094,-14.480119705200195,-3.448737144470215,-3.2778377532958984,-18.091190338134766,-14.641879081726074,-17.76591682434082,-14.48885726928711,-3.4493112564086914,-3.277059555053711,0.0005741119384765625,0.0007781982421875,0.0006761550903320312,True,True,
pair_0052,14,01,01,01,pair_0052_happy,pair_0052_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.30115509033203,-14.129631996154785,-18.541845321655273,-13.755435943603516,-4.171523094177246,-4.786409378051758,-18.297199249267578,-14.123479843139648,-18.545442581176758,-13.761456489562988,-4.17371940612793,-4.7839860916137695,0.0021963119506835938,0.0024232864379882812,0.0023097991943359375,True,True,
pair_0053,14,01,02,01,pair_0053_happy,pair_0053_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.31179428100586,-14.19974422454834,-18.716501235961914,-14.0404052734375,-4.1120500564575195,-4.676095962524414,-18.32518196105957,-14.207056045532227,-18.703413009643555,-14.03292179107666,-4.118125915527344,-4.6704912185668945,0.006075859069824219,0.005604743957519531,0.005840301513671875,True,True,
pair_0054,14,02,01,01,pair_0054_happy,pair_0054_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.179431915283203,-14.604537963867188,-18.362808227539062,-14.593923568725586,-3.5748939514160156,-3.7688846588134766,-18.198942184448242,-14.678511619567871,-18.338733673095703,-14.517195701599121,-3.520430564880371,-3.821537971496582,-0.05446338653564453,-0.05265331268310547,-0.053558349609375,False,False,
pair_0055,14,02,02,01,pair_0055_happy,pair_0055_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.11598014831543,-14.773356437683105,-18.366622924804688,-14.505785942077637,-3.342623710632324,-3.860836982727051,-18.10779571533203,-14.79395866394043,-18.375844955444336,-14.486990928649902,-3.3138370513916016,-3.8888540267944336,-0.028786659240722656,-0.028017044067382812,-0.028401851654052734,False,False,
pair_0056,15,01,01,01,pair_0056_happy,pair_0056_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.614431381225586,-14.383585929870605,-18.931833267211914,-14.995478630065918,-4.2308454513549805,-3.936354637145996,-18.66748046875,-14.421425819396973,-18.880189895629883,-14.960153579711914,-4.246054649353027,-3.9200363159179688,0.015209197998046875,0.016318321228027344,0.01576375961303711,True,True,
pair_0057,15,01,02,01,pair_0057_happy,pair_0057_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.798620223999023,-14.357476234436035,-18.458749771118164,-14.200200080871582,-4.441143989562988,-4.258549690246582,-18.832416534423828,-14.362465858459473,-18.42432975769043,-14.193893432617188,-4.4699506759643555,-4.230436325073242,0.028806686401367188,0.028113365173339844,0.028460025787353516,True,True,
pair_0058,15,02,01,01,pair_0058_happy,pair_0058_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.081218719482422,-14.281206130981445,-18.09486961364746,-14.704352378845215,-3.8000125885009766,-3.390517234802246,-18.126163482666016,-14.303535461425781,-18.051101684570312,-14.6824312210083,-3.8226280212402344,-3.3686704635620117,0.022615432739257812,0.021846771240234375,0.022231101989746094,True,True,
pair_0059,15,02,02,01,pair_0059_happy,pair_0059_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.11525535583496,-14.52250862121582,-18.730762481689453,-14.458134651184082,-3.5927467346191406,-4.272627830505371,-18.03473663330078,-14.37929630279541,-18.797164916992188,-14.583900451660156,-3.655440330505371,-4.213264465332031,0.06269359588623047,0.059363365173339844,0.061028480529785156,True,True,
pair_0060,16,01,01,01,pair_0060_happy,pair_0060_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.571680068969727,-13.818909645080566,-18.521808624267578,-13.838467597961426,-4.75277042388916,-4.683341026306152,-18.57254409790039,-13.819482803344727,-18.520915985107422,-13.83785629272461,-4.753061294555664,-4.6830596923828125,0.00029087066650390625,0.00028133392333984375,0.000286102294921875,True,True,
pair_0061,16,01,02,01,pair_0061_happy,pair_0061_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.674955368041992,-14.01839542388916,-18.26150131225586,-14.158429145812988,-4.656559944152832,-4.103072166442871,-18.634517669677734,-13.994390487670898,-18.302316665649414,-14.181905746459961,-4.640127182006836,-4.120410919189453,-0.016432762145996094,-0.01733875274658203,-0.016885757446289062,False,False,
pair_0062,16,02,01,01,pair_0062_happy,pair_0062_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.027568817138672,-14.464719772338867,-17.90529441833496,-14.368427276611328,-3.5628490447998047,-3.536867141723633,-18.045238494873047,-14.427631378173828,-17.887065887451172,-14.407071113586426,-3.6176071166992188,-3.479994773864746,0.05475807189941406,0.05687236785888672,0.05581521987915039,True,True,
pair_0063,16,02,02,01,pair_0063_happy,pair_0063_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-17.94687271118164,-14.69902515411377,-18.040203094482422,-14.327467918395996,-3.247847557067871,-3.712735176086426,-17.93438720703125,-14.641782760620117,-18.052217483520508,-14.384035110473633,-3.292604446411133,-3.668182373046875,0.04475688934326172,0.04455280303955078,0.04465484619140625,True,True,
pair_0064,17,01,01,01,pair_0064_happy,pair_0064_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.533706665039062,-14.080385208129883,-18.318815231323242,-13.884380340576172,-4.45332145690918,-4.43443489074707,-18.48583221435547,-14.052000045776367,-18.36656951904297,-13.912333488464355,-4.433832168579102,-4.454236030578613,-0.019489288330078125,-0.01980113983154297,-0.019645214080810547,False,False,
pair_0065,17,01,02,01,pair_0065_happy,pair_0065_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.401418685913086,-14.052645683288574,-18.25725746154785,-13.967479705810547,-4.348773002624512,-4.289777755737305,-18.377193450927734,-14.040172576904297,-18.282493591308594,-13.980464935302734,-4.3370208740234375,-4.302028656005859,-0.011752128601074219,-0.012250900268554688,-0.012001514434814453,False,False,
pair_0066,17,02,01,01,pair_0066_happy,pair_0066_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.203441619873047,-14.283772468566895,-18.37724494934082,-14.227227210998535,-3.9196691513061523,-4.150017738342285,-18.21701431274414,-14.207954406738281,-18.360919952392578,-14.302872657775879,-4.009059906005859,-4.058047294616699,0.08939075469970703,0.09197044372558594,0.09068059921264648,True,True,
pair_0067,17,02,02,01,pair_0067_happy,pair_0067_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.189525604248047,-14.367218017578125,-18.002729415893555,-14.506258010864258,-3.822307586669922,-3.496471405029297,-18.2115535736084,-14.44061279296875,-17.98149299621582,-14.433692932128906,-3.7709407806396484,-3.547800064086914,-0.05136680603027344,-0.05132865905761719,-0.05134773254394531,False,False,
pair_0068,18,01,01,01,pair_0068_happy,pair_0068_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.210012435913086,-14.200634002685547,-18.49770736694336,-14.28528118133545,-4.009378433227539,-4.21242618560791,-18.2072696685791,-14.212320327758789,-18.5015811920166,-14.273438453674316,-3.9949493408203125,-4.228142738342285,-0.014429092407226562,-0.015716552734375,-0.015072822570800781,False,False,
pair_0069,18,01,02,01,pair_0069_happy,pair_0069_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.684219360351562,-14.944689750671387,-18.647714614868164,-14.22707748413086,-3.739529609680176,-4.420637130737305,-18.64653205871582,-14.917439460754395,-18.685096740722656,-14.254036903381348,-3.729092597961426,-4.431059837341309,-0.01043701171875,-0.010422706604003906,-0.010429859161376953,False,False,
pair_0070,18,02,01,01,pair_0070_happy,pair_0070_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.257858276367188,-14.408829689025879,-18.45116424560547,-14.356088638305664,-3.8490285873413086,-4.095075607299805,-18.246234893798828,-14.454553604125977,-18.463287353515625,-14.310616493225098,-3.7916812896728516,-4.152670860290527,-0.05734729766845703,-0.057595252990722656,-0.057471275329589844,False,False,
pair_0071,18,02,02,01,pair_0071_happy,pair_0071_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.145662307739258,-13.863798141479492,-18.30503273010254,-14.476175308227539,-4.281864166259766,-3.828857421875,-18.27094268798828,-13.998559951782227,-18.157278060913086,-14.315580368041992,-4.272382736206055,-3.8416976928710938,-0.009481430053710938,-0.01284027099609375,-0.011160850524902344,False,False,
pair_0072,19,01,01,01,pair_0072_happy,pair_0072_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.514738082885742,-14.067811965942383,-18.540695190429688,-13.83083438873291,-4.446926116943359,-4.709860801696777,-18.549654006958008,-14.064027786254883,-18.503896713256836,-13.834210395812988,-4.485626220703125,-4.669686317443848,0.038700103759765625,0.04017448425292969,0.039437294006347656,True,True,
pair_0073,19,01,02,01,pair_0073_happy,pair_0073_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.675731658935547,-13.967928886413574,-18.710811614990234,-14.28913688659668,-4.707802772521973,-4.421674728393555,-18.70195770263672,-13.970513343811035,-18.68500518798828,-14.287076950073242,-4.731444358825684,-4.397928237915039,0.023641586303710938,0.023746490478515625,0.02369403839111328,True,True,
pair_0074,19,02,01,01,pair_0074_happy,pair_0074_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.20193099975586,-14.081350326538086,-18.033628463745117,-12.836380004882812,-4.120580673217773,-5.197248458862305,-18.340333938598633,-13.915523529052734,-17.89878273010254,-12.99163818359375,-4.424810409545898,-4.907144546508789,0.304229736328125,0.2901039123535156,0.2971668243408203,True,True,
pair_0075,19,02,02,01,pair_0075_happy,pair_0075_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-17.312185287475586,-14.008975982666016,-17.768232345581055,-14.52195930480957,-3.3032093048095703,-3.2462730407714844,-17.33416175842285,-14.005488395690918,-17.741975784301758,-14.523820877075195,-3.3286733627319336,-3.2181549072265625,0.02546405792236328,0.028118133544921875,0.026791095733642578,True,True,
pair_0076,20,01,01,01,pair_0076_happy,pair_0076_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.47559928894043,-13.930008888244629,-18.531600952148438,-13.823415756225586,-4.545590400695801,-4.708185195922852,-18.505109786987305,-13.951201438903809,-18.50124168395996,-13.801916122436523,-4.553908348083496,-4.6993255615234375,0.008317947387695312,0.008859634399414062,0.008588790893554688,True,True,
pair_0077,20,01,02,01,pair_0077_happy,pair_0077_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.271272659301758,-14.129005432128906,-18.48236846923828,-14.481040000915527,-4.142267227172852,-4.001328468322754,-18.337966918945312,-14.186700820922852,-18.417118072509766,-14.42464542388916,-4.151266098022461,-3.9924726486206055,0.008998870849609375,0.008855819702148438,0.008927345275878906,True,True,
pair_0078,20,02,01,01,pair_0078_happy,pair_0078_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.257326126098633,-14.755581855773926,-18.208616256713867,-14.755860328674316,-3.501744270324707,-3.452755928039551,-18.10445785522461,-14.624039649963379,-18.3796329498291,-14.887388229370117,-3.4804182052612305,-3.4922447204589844,-0.021326065063476562,-0.039488792419433594,-0.030407428741455078,False,False,
pair_0079,20,02,02,01,pair_0079_happy,pair_0079_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.42920684814453,-14.564261436462402,-17.751972198486328,-14.094348907470703,-3.864945411682129,-3.657623291015625,-18.430952072143555,-14.577385902404785,-17.752378463745117,-14.081123352050781,-3.8535661697387695,-3.671255111694336,-0.011379241943359375,-0.013631820678710938,-0.012505531311035156,False,False,
pair_0080,21,01,01,01,pair_0080_happy,pair_0080_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.470245361328125,-14.200312614440918,-18.25367546081543,-14.158926010131836,-4.269932746887207,-4.094749450683594,-18.464113235473633,-14.192792892456055,-18.259613037109375,-14.166268348693848,-4.271320343017578,-4.093344688415527,0.0013875961303710938,0.0014047622680664062,0.00139617919921875,True,True,
pair_0081,21,01,02,01,pair_0081_happy,pair_0081_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.46053123474121,-14.23830509185791,-18.299312591552734,-14.097284317016602,-4.222226142883301,-4.202028274536133,-18.451635360717773,-14.22439193725586,-18.308406829833984,-14.11113452911377,-4.227243423461914,-4.197272300720215,0.005017280578613281,0.004755973815917969,0.004886627197265625,True,True,
pair_0082,21,02,01,01,pair_0082_happy,pair_0082_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-17.97361183166504,-14.197131156921387,-17.829065322875977,-14.487285614013672,-3.7764806747436523,-3.3417797088623047,-17.953609466552734,-14.185112953186035,-17.849843978881836,-14.500008583068848,-3.768496513366699,-3.3498353958129883,-0.007984161376953125,-0.008055686950683594,-0.00801992416381836,False,False,
pair_0083,21,02,02,01,pair_0083_happy,pair_0083_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-17.93297576904297,-14.61596965789795,-18.092235565185547,-14.633484840393066,-3.3170061111450195,-3.4587507247924805,-17.949838638305664,-14.643199920654297,-18.07449722290039,-14.605409622192383,-3.306638717651367,-3.469087600708008,-0.010367393493652344,-0.010336875915527344,-0.010352134704589844,False,False,
pair_0084,22,01,01,01,pair_0084_happy,pair_0084_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.682262420654297,-14.192432403564453,-18.470258712768555,-13.706429481506348,-4.489830017089844,-4.763829231262207,-18.69991683959961,-14.206954002380371,-18.452667236328125,-13.691580772399902,-4.492962837219238,-4.761086463928223,0.0031328201293945312,0.002742767333984375,0.002937793731689453,True,True,
pair_0085,22,01,02,01,pair_0085_happy,pair_0085_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.272850036621094,-14.236717224121094,-18.724578857421875,-14.284399032592773,-4.0361328125,-4.440179824829102,-18.255184173583984,-14.231322288513184,-18.742040634155273,-14.289985656738281,-4.023861885070801,-4.452054977416992,-0.012270927429199219,-0.011875152587890625,-0.012073040008544922,False,False,
pair_0086,22,02,01,01,pair_0086_happy,pair_0086_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.112878799438477,-14.50664234161377,-18.061094284057617,-14.396312713623047,-3.606236457824707,-3.6647815704345703,-18.109418869018555,-14.557967185974121,-18.064565658569336,-14.346144676208496,-3.5514516830444336,-3.71842098236084,-0.05478477478027344,-0.05363941192626953,-0.054212093353271484,False,False,
pair_0087,22,02,02,01,pair_0087_happy,pair_0087_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-17.975412368774414,-14.336179733276367,-17.852388381958008,-14.33988094329834,-3.639232635498047,-3.512507438659668,-17.944580078125,-14.402427673339844,-17.884641647338867,-14.273804664611816,-3.5421524047851562,-3.610836982727051,-0.09708023071289062,-0.09832954406738281,-0.09770488739013672,False,False,
pair_0088,23,01,01,01,pair_0088_happy,pair_0088_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.47939682006836,-14.078022956848145,-18.001972198486328,-13.984725952148438,-4.401373863220215,-4.017246246337891,-18.524127960205078,-14.089601516723633,-17.956022262573242,-13.971906661987305,-4.434526443481445,-3.9841156005859375,0.03315258026123047,0.033130645751953125,0.0331416130065918,True,True,
pair_0089,23,01,02,01,pair_0089_happy,pair_0089_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.697004318237305,-14.208320617675781,-18.652122497558594,-14.244013786315918,-4.488683700561523,-4.408108711242676,-18.74861717224121,-14.213003158569336,-18.598506927490234,-14.238678932189941,-4.535614013671875,-4.359827995300293,0.04693031311035156,0.04828071594238281,0.04760551452636719,True,True,
pair_0090,23,02,01,01,pair_0090_happy,pair_0090_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.12325668334961,-14.155843734741211,-17.865354537963867,-14.407626152038574,-3.9674129486083984,-3.457728385925293,-18.15435028076172,-14.249061584472656,-17.833133697509766,-14.315260887145996,-3.9052886962890625,-3.5178728103637695,-0.06212425231933594,-0.06014442443847656,-0.06113433837890625,False,False,
pair_0091,23,02,02,01,pair_0091_happy,pair_0091_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.110824584960938,-14.51156234741211,-17.68675994873047,-14.507476806640625,-3.599262237548828,-3.1792831420898438,-18.106975555419922,-14.526309967041016,-17.695446014404297,-14.495709419250488,-3.5806655883789062,-3.1997365951538086,-0.018596649169921875,-0.020453453063964844,-0.01952505111694336,False,False,
pair_0092,24,01,01,01,pair_0092_happy,pair_0092_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.272140502929688,-14.17473030090332,-18.658676147460938,-13.953152656555176,-4.097410202026367,-4.705523490905762,-18.297924041748047,-14.186470031738281,-18.632139205932617,-13.941271781921387,-4.111454010009766,-4.6908674240112305,0.014043807983398438,0.01465606689453125,0.014349937438964844,True,True,
pair_0093,24,01,02,01,pair_0093_happy,pair_0093_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.38443946838379,-14.200296401977539,-18.802410125732422,-14.208366394042969,-4.18414306640625,-4.594043731689453,-18.417322158813477,-14.211773872375488,-18.769554138183594,-14.196866035461426,-4.205548286437988,-4.572688102722168,0.02140522003173828,0.021355628967285156,0.02138042449951172,True,True,
pair_0094,24,02,01,01,pair_0094_happy,pair_0094_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-18.109331130981445,-14.389881134033203,-17.85662269592285,-14.2269926071167,-3.719449996948242,-3.6296300888061523,-18.11081314086914,-14.22281551361084,-17.852947235107422,-14.390342712402344,-3.887997627258301,-3.462604522705078,0.1685476303100586,0.16702556610107422,0.1677865982055664,True,True,
pair_0095,24,02,02,01,pair_0095_happy,pair_0095_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,3,layer_22,pre_o_proj_decision_head,attention_head,-17.84119987487793,-14.09777545928955,-17.919200897216797,-14.292767524719238,-3.743424415588379,-3.6264333724975586,-17.843244552612305,-14.213604927062988,-17.9171142578125,-14.17735481262207,-3.6296396255493164,-3.7397594451904297,-0.1137847900390625,-0.1133260726928711,-0.1135554313659668,False,False,
pair_0000,01,01,01,01,pair_0000_happy,pair_0000_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,13,layer_22,pre_o_proj_decision_head,attention_head,-18.784337997436523,-14.192665100097656,-18.59215545654297,-14.119668960571289,-4.591672897338867,-4.47248649597168,-18.775909423828125,-14.185737609863281,-18.60199546813965,-14.127229690551758,-4.590171813964844,-4.474765777587891,-0.0015010833740234375,-0.0022792816162109375,-0.0018901824951171875,False,False,
pair_0001,01,01,02,01,pair_0001_happy,pair_0001_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],22,13,layer_22,pre_o_proj_decision_head,attention_head,-18.62534523010254,-13.82693862915039,-18.685665130615234,-13.871679306030273,-4.798406600952148,-4.813985824584961,-18.636741638183594,-13.81256103515625,-18.67453956604004,-13.886862754821777,-4.824180603027344,-4.787676811218262,0.025774002075195312,0.02630901336669922,0.026041507720947266,True,True,
