pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,layer_index,layer,patch_site,patch_kind,baseline_happy_happy_score,baseline_happy_sad_score,baseline_sad_happy_score,baseline_sad_sad_score,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_score,patched_happy_target_sad_score,patched_sad_target_happy_score,patched_sad_target_sad_score,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0021,06,01,02,01,pair_0021_happy,pair_0021_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.943870544433594,-40.37804412841797,-32.90716552734375,-40.65447235107422,7.434173583984375,7.747306823730469,-32.92974090576172,-40.43980407714844,-32.92112731933594,-40.590606689453125,7.510063171386719,7.6694793701171875,-0.07588958740234375,-0.07782745361328125,-0.0768585205078125,False,False,
pair_0022,06,02,01,01,pair_0022_happy,pair_0022_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.460514068603516,-41.10554504394531,-33.11227798461914,-40.92157745361328,7.645030975341797,7.809299468994141,-33.4490852355957,-41.05745315551758,-33.12390899658203,-40.969642639160156,7.608367919921875,7.845733642578125,0.036663055419921875,0.036434173583984375,0.036548614501953125,True,True,
pair_0023,06,02,02,01,pair_0023_happy,pair_0023_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.388221740722656,-41.36200714111328,-33.26945495605469,-41.31072235107422,7.973785400390625,8.041267395019531,-33.37543869018555,-41.348724365234375,-33.28252029418945,-41.32335662841797,7.973285675048828,8.040836334228516,0.000499725341796875,-0.000431060791015625,3.4332275390625e-05,True,False,
pair_0024,07,01,01,01,pair_0024_happy,pair_0024_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.8228759765625,-40.531822204589844,-33.00188446044922,-40.5400390625,7.708946228027344,7.538154602050781,-32.855445861816406,-40.560665130615234,-32.968650817871094,-40.50426483154297,7.705219268798828,7.535614013671875,0.003726959228515625,-0.00254058837890625,0.0005931854248046875,True,False,
pair_0025,07,01,02,01,pair_0025_happy,pair_0025_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.9761848449707,-39.93648910522461,-32.880836486816406,-40.105735778808594,6.960304260253906,7.2248992919921875,-32.97423553466797,-40.00679016113281,-32.88275146484375,-40.032630920410156,7.032554626464844,7.149879455566406,-0.0722503662109375,-0.07501983642578125,-0.07363510131835938,False,False,
pair_0026,07,02,01,01,pair_0026_happy,pair_0026_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.22462463378906,-40.85307312011719,-33.27455520629883,-41.208255767822266,7.628448486328125,7.9337005615234375,-33.21435546875,-40.7982292175293,-33.28458023071289,-41.26641082763672,7.583873748779297,7.981830596923828,0.044574737548828125,0.048130035400390625,0.046352386474609375,True,True,
pair_0027,07,02,02,01,pair_0027_happy,pair_0027_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.22462463378906,-40.85307312011719,-33.074249267578125,-40.69562530517578,7.628448486328125,7.621376037597656,-33.20591354370117,-40.81238555908203,-33.09199142456055,-40.73831558227539,7.606472015380859,7.646324157714844,0.021976470947265625,0.0249481201171875,0.023462295532226562,True,True,
pair_0028,08,01,01,01,pair_0028_happy,pair_0028_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.84352111816406,-40.87052536010742,-32.99875259399414,-40.19209289550781,8.02700424194336,7.193340301513672,-32.83470153808594,-40.89529037475586,-33.007568359375,-40.169029235839844,8.060588836669922,7.161460876464844,-0.0335845947265625,-0.031879425048828125,-0.03273200988769531,False,False,
pair_0029,08,01,02,01,pair_0029_happy,pair_0029_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.813419342041016,-40.48582458496094,-31.81317901611328,-40.74665069580078,7.672405242919922,8.9334716796875,-32.824981689453125,-40.51523971557617,-31.80187225341797,-40.72069549560547,7.690258026123047,8.9188232421875,-0.017852783203125,-0.0146484375,-0.0162506103515625,False,False,
pair_0030,08,02,01,01,pair_0030_happy,pair_0030_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.29847717285156,-40.283477783203125,-32.69920349121094,-42.30854415893555,6.9850006103515625,9.60934066772461,-33.29164505004883,-40.111026763916016,-32.72731399536133,-42.583274841308594,6.8193817138671875,9.855960845947266,0.165618896484375,0.24662017822265625,0.20611953735351562,True,True,
pair_0031,08,02,02,01,pair_0031_happy,pair_0031_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.37982177734375,-40.7568359375,-33.26905059814453,-40.49513244628906,7.37701416015625,7.226081848144531,-33.36803436279297,-40.718692779541016,-33.29109573364258,-40.55707550048828,7.350658416748047,7.265979766845703,0.026355743408203125,0.039897918701171875,0.0331268310546875,True,True,
pair_0032,09,01,01,01,pair_0032_happy,pair_0032_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.729461669921875,-40.954811096191406,-32.50407409667969,-39.84821319580078,8.225349426269531,7.344139099121094,-32.74571990966797,-40.956111907958984,-32.49175262451172,-39.84455108642578,8.210391998291016,7.3527984619140625,0.014957427978515625,0.00865936279296875,0.011808395385742188,True,True,
pair_0033,09,01,02,01,pair_0033_happy,pair_0033_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.41819763183594,-41.43172836303711,-32.3071174621582,-40.70934295654297,9.013530731201172,8.402225494384766,-32.45665740966797,-41.663291931152344,-32.265647888183594,-40.46684265136719,9.206634521484375,8.201194763183594,-0.19310379028320312,-0.20103073120117188,-0.1970672607421875,False,False,
pair_0034,09,02,01,01,pair_0034_happy,pair_0034_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.84454345703125,-40.36152267456055,-32.80069351196289,-41.139930725097656,7.516979217529297,8.339237213134766,-32.853458404541016,-40.33539581298828,-32.79121398925781,-41.170379638671875,7.481937408447266,8.379165649414062,0.03504180908203125,0.039928436279296875,0.03748512268066406,True,True,
pair_0035,09,02,02,01,pair_0035_happy,pair_0035_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.14391326904297,-41.451942443847656,-33.04698944091797,-41.80598449707031,8.308029174804688,8.758995056152344,-33.128623962402344,-41.492637634277344,-33.05990982055664,-41.7629508972168,8.364013671875,8.703041076660156,-0.0559844970703125,-0.0559539794921875,-0.05596923828125,False,False,
pair_0036,10,01,01,01,pair_0036_happy,pair_0036_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.00770568847656,-40.52838897705078,-32.91501998901367,-39.869049072265625,7.520683288574219,6.954029083251953,-32.992042541503906,-40.53302764892578,-32.929893493652344,-39.86566162109375,7.540985107421875,6.935768127441406,-0.02030181884765625,-0.018260955810546875,-0.019281387329101562,False,False,
pair_0037,10,01,02,01,pair_0037_happy,pair_0037_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.8964958190918,-40.39769744873047,-33.19541549682617,-40.359249114990234,7.501201629638672,7.1638336181640625,-32.89607238769531,-40.435821533203125,-33.195709228515625,-40.318599700927734,7.5397491455078125,7.122890472412109,-0.038547515869140625,-0.040943145751953125,-0.039745330810546875,False,False,
pair_0038,10,02,01,01,pair_0038_happy,pair_0038_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.263397216796875,-42.730247497558594,-33.564453125,-40.99468231201172,9.466850280761719,7.430229187011719,-33.2210693359375,-42.72505569458008,-33.612396240234375,-41.0213623046875,9.503986358642578,7.408966064453125,-0.037136077880859375,-0.02126312255859375,-0.029199600219726562,False,False,
pair_0039,10,02,02,01,pair_0039_happy,pair_0039_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.24170684814453,-40.9087028503418,-33.1529655456543,-40.888458251953125,7.666996002197266,7.735492706298828,-33.29062271118164,-40.95854949951172,-33.108158111572266,-40.83936309814453,7.667926788330078,7.731204986572266,-0.0009307861328125,-0.0042877197265625,-0.0026092529296875,False,False,
pair_0040,11,01,01,01,pair_0040_happy,pair_0040_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.14476013183594,-40.51000213623047,-32.63164138793945,-40.654747009277344,7.365242004394531,8.02310562133789,-33.12074661254883,-40.54534149169922,-32.65726852416992,-40.60438537597656,7.424594879150391,7.947116851806641,-0.059352874755859375,-0.07598876953125,-0.06767082214355469,False,False,
pair_0041,11,01,02,01,pair_0041_happy,pair_0041_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.93696975708008,-40.643882751464844,-32.833377838134766,-39.93268966674805,7.706912994384766,7.099311828613281,-32.937217712402344,-40.68383026123047,-32.83271408081055,-39.892791748046875,7.746612548828125,7.060077667236328,-0.039699554443359375,-0.039234161376953125,-0.03946685791015625,False,False,
pair_0042,11,02,01,01,pair_0042_happy,pair_0042_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.081329345703125,-41.28924560546875,-33.22624206542969,-41.078041076660156,8.207916259765625,7.851799011230469,-33.10112380981445,-41.26490020751953,-33.20580291748047,-41.10163879394531,8.163776397705078,7.895835876464844,0.044139862060546875,0.044036865234375,0.04408836364746094,True,True,
pair_0043,11,02,02,01,pair_0043_happy,pair_0043_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.1743278503418,-40.989501953125,-33.44192886352539,-40.541473388671875,7.815174102783203,7.099544525146484,-33.15924835205078,-40.93034744262695,-33.45675277709961,-40.59917068481445,7.771099090576172,7.142417907714844,0.04407501220703125,0.042873382568359375,0.04347419738769531,True,True,
pair_0044,12,01,01,01,pair_0044_happy,pair_0044_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.814842224121094,-40.25271224975586,-32.80720901489258,-40.12078857421875,7.437870025634766,7.313579559326172,-32.8199577331543,-40.26613998413086,-32.80213928222656,-40.10506820678711,7.4461822509765625,7.302928924560547,-0.008312225341796875,-0.010650634765625,-0.009481430053710938,False,False,
pair_0045,12,01,02,01,pair_0045_happy,pair_0045_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.80457305908203,-40.240299224853516,-32.94475173950195,-40.5472526550293,7.435726165771484,7.602500915527344,-32.80829620361328,-40.24736404418945,-32.940792083740234,-40.53915023803711,7.439067840576172,7.598358154296875,-0.0033416748046875,-0.00414276123046875,-0.003742218017578125,False,False,
pair_0046,12,02,01,01,pair_0046_happy,pair_0046_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.33979034423828,-41.25920867919922,-33.32600402832031,-41.243675231933594,7.9194183349609375,7.917671203613281,-33.341453552246094,-41.3117561340332,-33.32638931274414,-41.19399642944336,7.970302581787109,7.867607116699219,-0.050884246826171875,-0.0500640869140625,-0.05047416687011719,False,False,
pair_0047,12,02,02,01,pair_0047_happy,pair_0047_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.263919830322266,-41.459903717041016,-33.163185119628906,-41.318023681640625,8.19598388671875,8.154838562011719,-33.22016906738281,-41.31673812866211,-33.207374572753906,-41.457725524902344,8.096569061279297,8.250350952148438,0.09941482543945312,0.09551239013671875,0.09746360778808594,True,True,
pair_0048,13,01,01,01,pair_0048_happy,pair_0048_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.161094665527344,-40.57460403442383,-32.884586334228516,-40.688262939453125,7.413509368896484,7.803676605224609,-33.171016693115234,-40.59702682495117,-32.87432098388672,-40.664878845214844,7.4260101318359375,7.790557861328125,-0.012500762939453125,-0.013118743896484375,-0.01280975341796875,False,False,
pair_0049,13,01,02,01,pair_0049_happy,pair_0049_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.05073928833008,-40.37937927246094,-32.907081604003906,-40.77345657348633,7.328639984130859,7.866374969482422,-33.055686950683594,-40.300716400146484,-32.90339660644531,-40.853675842285156,7.245029449462891,7.950279235839844,0.08361053466796875,0.08390426635742188,0.08375740051269531,True,True,
pair_0050,13,02,01,01,pair_0050_happy,pair_0050_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.569244384765625,-41.59336853027344,-33.21152114868164,-40.7224006652832,8.024124145507812,7.5108795166015625,-33.54790496826172,-41.47329330444336,-33.23249435424805,-40.840518951416016,7.925388336181641,7.608024597167969,0.09873580932617188,0.09714508056640625,0.09794044494628906,True,True,
pair_0051,13,02,02,01,pair_0051_happy,pair_0051_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.982688903808594,-41.45563507080078,-33.107120513916016,-41.08137512207031,8.472946166992188,7.974254608154297,-33.017059326171875,-41.480228424072266,-33.07121276855469,-41.06174850463867,8.46316909790039,7.990535736083984,0.009777069091796875,0.0162811279296875,0.013029098510742188,True,True,
pair_0052,14,01,01,01,pair_0052_happy,pair_0052_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.06171798706055,-40.564456939697266,-32.65553665161133,-39.96382141113281,7.502738952636719,7.308284759521484,-33.07756423950195,-40.64323043823242,-32.6429443359375,-39.89247131347656,7.565666198730469,7.2495269775390625,-0.06292724609375,-0.058757781982421875,-0.06084251403808594,False,False,
pair_0053,14,01,02,01,pair_0053_happy,pair_0053_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.91709899902344,-40.55295181274414,-32.84587860107422,-40.021785736083984,7.635852813720703,7.175907135009766,-32.93614959716797,-40.53262710571289,-32.82695007324219,-40.04203796386719,7.596477508544922,7.215087890625,0.03937530517578125,0.039180755615234375,0.03927803039550781,True,True,
pair_0054,14,02,01,01,pair_0054_happy,pair_0054_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.21601867675781,-40.89824676513672,-33.51927947998047,-41.67512130737305,7.682228088378906,8.155841827392578,-33.23639678955078,-40.90196228027344,-33.499855041503906,-41.675758361816406,7.665565490722656,8.1759033203125,0.01666259765625,0.020061492919921875,0.018362045288085938,True,True,
pair_0055,14,02,02,01,pair_0055_happy,pair_0055_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.17320251464844,-41.08036804199219,-33.24814987182617,-40.91963577270508,7.90716552734375,7.671485900878906,-33.186153411865234,-41.029754638671875,-33.2349853515625,-40.97105407714844,7.843601226806641,7.7360687255859375,0.06356430053710938,0.06458282470703125,0.06407356262207031,True,True,
pair_0056,15,01,01,01,pair_0056_happy,pair_0056_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.03741455078125,-40.725318908691406,-33.44915008544922,-41.195709228515625,7.687904357910156,7.746559143066406,-33.00522232055664,-40.572635650634766,-33.48185729980469,-41.35106658935547,7.567413330078125,7.869209289550781,0.12049102783203125,0.122650146484375,0.12157058715820312,True,True,
pair_0057,15,01,02,01,pair_0057_happy,pair_0057_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.95622253417969,-40.58873748779297,-33.00595474243164,-40.605865478515625,7.632514953613281,7.599910736083984,-32.97991180419922,-40.67229461669922,-32.98134994506836,-40.517303466796875,7.6923828125,7.535953521728516,-0.05986785888671875,-0.06395721435546875,-0.06191253662109375,False,False,
pair_0058,15,02,01,01,pair_0058_happy,pair_0058_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.24750518798828,-40.604522705078125,-33.217918395996094,-41.100120544433594,7.357017517089844,7.8822021484375,-33.20566940307617,-40.56306838989258,-33.260223388671875,-41.141029357910156,7.357398986816406,7.880805969238281,-0.0003814697265625,-0.00139617919921875,-0.000888824462890625,False,False,
pair_0059,15,02,02,01,pair_0059_happy,pair_0059_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.364715576171875,-41.49150848388672,-33.11582565307617,-41.85844802856445,8.126792907714844,8.742622375488281,-33.356956481933594,-41.359291076660156,-33.130889892578125,-41.98263168334961,8.002334594726562,8.851741790771484,0.12445831298828125,0.10911941528320312,0.11678886413574219,True,True,
pair_0060,16,01,01,01,pair_0060_happy,pair_0060_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.718482971191406,-40.322914123535156,-32.85485076904297,-40.16510772705078,7.60443115234375,7.3102569580078125,-32.723388671875,-40.33290100097656,-32.84978485107422,-40.153724670410156,7.6095123291015625,7.3039398193359375,-0.0050811767578125,-0.006317138671875,-0.00569915771484375,False,False,
pair_0061,16,01,02,01,pair_0061_happy,pair_0061_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.90414810180664,-40.371551513671875,-32.85542678833008,-40.74769592285156,7.467403411865234,7.892269134521484,-32.89891815185547,-40.50001525878906,-32.861289978027344,-40.6118049621582,7.601097106933594,7.750514984130859,-0.13369369506835938,-0.141754150390625,-0.1377239227294922,False,False,
pair_0062,16,02,01,01,pair_0062_happy,pair_0062_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.25511932373047,-41.43118667602539,-33.07981491088867,-41.44548416137695,8.176067352294922,8.365669250488281,-33.280941009521484,-41.4813117980957,-33.054840087890625,-41.3988037109375,8.200370788574219,8.343963623046875,-0.024303436279296875,-0.02170562744140625,-0.023004531860351562,False,False,
pair_0063,16,02,02,01,pair_0063_happy,pair_0063_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.32183837890625,-41.305660247802734,-33.620216369628906,-40.60352325439453,7.983821868896484,6.983306884765625,-33.340240478515625,-41.33882141113281,-33.598724365234375,-40.56706237792969,7.9985809326171875,6.9683380126953125,-0.014759063720703125,-0.0149688720703125,-0.014863967895507812,False,False,
pair_0064,17,01,01,01,pair_0064_happy,pair_0064_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.047271728515625,-40.40711212158203,-32.825252532958984,-39.98970031738281,7.359840393066406,7.164447784423828,-33.036865234375,-40.38792419433594,-32.83562469482422,-40.008453369140625,7.3510589599609375,7.172828674316406,0.00878143310546875,0.008380889892578125,0.008581161499023438,True,True,
pair_0065,17,01,02,01,pair_0065_happy,pair_0065_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.825347900390625,-40.233551025390625,-33.10691833496094,-40.32878875732422,7.408203125,7.221870422363281,-32.804237365722656,-40.274993896484375,-33.12865447998047,-40.29035186767578,7.470756530761719,7.1616973876953125,-0.06255340576171875,-0.06017303466796875,-0.06136322021484375,False,False,
pair_0066,17,02,01,01,pair_0066_happy,pair_0066_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.225982666015625,-41.648773193359375,-32.85729217529297,-41.228981018066406,8.42279052734375,8.371688842773438,-33.211997985839844,-41.55126190185547,-32.869728088378906,-41.3249397277832,8.339263916015625,8.455211639404297,0.083526611328125,0.08352279663085938,0.08352470397949219,True,True,
pair_0067,17,02,02,01,pair_0067_happy,pair_0067_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.88420104980469,-41.580013275146484,-33.33070755004883,-41.2586669921875,8.695812225341797,7.927959442138672,-32.874412536621094,-41.56169509887695,-33.34864807128906,-41.28577423095703,8.68728256225586,7.937126159667969,0.0085296630859375,0.009166717529296875,0.008848190307617188,True,True,
pair_0068,18,01,01,01,pair_0068_happy,pair_0068_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-32.873573303222656,-40.20233917236328,-32.98768615722656,-40.38367462158203,7.328765869140625,7.395988464355469,-32.866668701171875,-40.13652038574219,-32.99467468261719,-40.449501037597656,7.2698516845703125,7.454826354980469,0.0589141845703125,0.058837890625,0.05887603759765625,True,True,
pair_0069,18,01,02,01,pair_0069_happy,pair_0069_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.52810287475586,-40.777305603027344,-32.93345642089844,-40.354618072509766,7.249202728271484,7.421161651611328,-33.508792877197266,-40.69581985473633,-32.95397186279297,-40.43761444091797,7.1870269775390625,7.483642578125,0.062175750732421875,0.062480926513671875,0.062328338623046875,True,True,
pair_0070,18,02,01,01,pair_0070_happy,pair_0070_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",22,layer_22,post_decoder_block_output,audio_tokens,-33.22041320800781,-40.528839111328125,-33.094181060791016,-41.21221160888672,7.3084259033203125,8.118030548095703,-33.22572326660156,-40.550811767578125,-33.090057373046875,-41.191795349121094,7.3250885009765625,8.101737976074219,-0.01666259765625,-0.016292572021484375,-0.016477584838867188,False,False,
