control,seed,pair_id,actor,statement,repetition,intensity,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,layer_index,layer,patch_site,happy_sample_id,sad_sample_id,happy_target_donor_sample_id,happy_target_donor_emotion,happy_target_donor_actor,happy_donor_same_emotion,happy_donor_same_actor,happy_donor_same_content,happy_donor_is_matched_counterpart,sad_target_donor_sample_id,sad_target_donor_emotion,sad_target_donor_actor,sad_donor_same_emotion,sad_donor_same_actor,sad_donor_same_content,sad_donor_is_matched_counterpart,baseline_happy_margin,baseline_sad_margin,patched_happy_target_margin,patched_sad_target_margin,happy_donor_aligned_effect,sad_donor_aligned_effect,counterfactual_effect,happy_direction,sad_direction,error
same_emotion,1234,pair_0016,05,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0016_happy,pair_0016_sad,pair_0072_happy,happy,19,True,False,True,False,pair_0060_sad,sad,16,True,False,True,False,-4.5573835372924805,-4.196688652038574,-4.345257759094238,-4.261676788330078,0.2121257781982422,0.0649881362915039,0.13855695724487305,True,True,
same_emotion,1234,pair_0017,05,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0017_happy,pair_0017_sad,pair_0009_happy,happy,03,True,False,True,False,pair_0081_sad,sad,21,True,False,True,False,-4.383172035217285,-4.5589799880981445,-4.3534955978393555,-4.48488712310791,0.029676437377929688,-0.07409286499023438,-0.022208213806152344,True,False,
same_emotion,1234,pair_0018,05,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0018_happy,pair_0018_sad,pair_0090_happy,happy,23,True,False,True,False,pair_0010_sad,sad,03,True,False,True,False,-3.2867136001586914,-3.4811248779296875,-3.3709373474121094,-3.608639717102051,-0.08422374725341797,0.12751483917236328,0.021645545959472656,False,True,
same_emotion,1234,pair_0019,05,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0019_happy,pair_0019_sad,pair_0071_happy,happy,18,True,False,True,False,pair_0079_sad,sad,20,True,False,True,False,-3.475558280944824,-3.286846160888672,-3.2936859130859375,-3.360593795776367,0.18187236785888672,0.07374763488769531,0.12781000137329102,True,True,
same_emotion,1234,pair_0020,06,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0020_happy,pair_0020_sad,pair_0004_happy,happy,02,True,False,True,False,pair_0036_sad,sad,10,True,False,True,False,-4.214661598205566,-4.5241289138793945,-4.354050636291504,-4.530536651611328,-0.1393890380859375,0.006407737731933594,-0.06649065017700195,False,True,
same_emotion,1234,pair_0021,06,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0021_happy,pair_0021_sad,pair_0073_happy,happy,19,True,False,True,False,pair_0009_sad,sad,03,True,False,True,False,-4.2559919357299805,-4.614294052124023,-4.281121253967285,-4.572553634643555,-0.025129318237304688,-0.04174041748046875,-0.03343486785888672,False,False,
same_emotion,1234,pair_0022,06,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0022_happy,pair_0022_sad,pair_0086_happy,happy,22,True,False,True,False,pair_0042_sad,sad,11,True,False,True,False,-3.602151870727539,-3.465041160583496,-3.7008743286132812,-3.499065399169922,-0.09872245788574219,0.03402423858642578,-0.0323491096496582,False,True,
same_emotion,1234,pair_0023,06,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0023_happy,pair_0023_sad,pair_0067_happy,happy,17,True,False,True,False,pair_0051_sad,sad,13,True,False,True,False,-3.457305908203125,-3.655160903930664,-3.5637922286987305,-3.647724151611328,-0.10648632049560547,-0.0074367523193359375,-0.0569615364074707,False,False,
same_emotion,1234,pair_0024,07,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0024_happy,pair_0024_sad,pair_0036_happy,happy,10,True,False,True,False,pair_0032_sad,sad,09,True,False,True,False,-4.38469123840332,-4.1672258377075195,-4.311067581176758,-4.419788360595703,0.0736236572265625,0.2525625228881836,0.16309309005737305,True,True,
same_emotion,1234,pair_0025,07,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0025_happy,pair_0025_sad,pair_0085_happy,happy,22,True,False,True,False,pair_0029_sad,sad,08,True,False,True,False,-4.604071617126465,-4.6965484619140625,-4.428948402404785,-4.806888580322266,0.1751232147216797,0.11034011840820312,0.1427316665649414,True,True,
same_emotion,1234,pair_0026,07,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0026_happy,pair_0026_sad,pair_0062_happy,happy,16,True,False,True,False,pair_0070_sad,sad,18,True,False,True,False,-3.7800464630126953,-3.6308650970458984,-3.8256912231445312,-3.7572898864746094,-0.04564476013183594,0.12642478942871094,0.0403900146484375,False,True,
same_emotion,1234,pair_0027,07,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0027_happy,pair_0027_sad,pair_0091_happy,happy,23,True,False,True,False,pair_0003_sad,sad,01,True,False,True,False,-3.7800464630126953,-3.56951904296875,-3.5910816192626953,-3.6543149948120117,0.18896484375,0.08479595184326172,0.13688039779663086,True,True,
same_emotion,1234,pair_0028,08,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0028_happy,pair_0028_sad,pair_0068_happy,happy,18,True,False,True,False,pair_0008_sad,sad,03,True,False,True,False,-3.8731651306152344,-5.036445617675781,-4.080826759338379,-4.865124702453613,-0.20766162872314453,-0.17132091522216797,-0.18949127197265625,False,False,
same_emotion,1234,pair_0029,08,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0029_happy,pair_0029_sad,pair_0001_happy,happy,01,True,False,True,False,pair_0045_sad,sad,12,True,False,True,False,-4.5249738693237305,-4.290688514709473,-4.616259574890137,-4.274015426635742,-0.09128570556640625,-0.01667308807373047,-0.05397939682006836,False,False,
same_emotion,1234,pair_0030,08,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0030_happy,pair_0030_sad,pair_0018_happy,happy,05,True,False,True,False,pair_0094_sad,sad,24,True,False,True,False,-3.8950271606445312,-2.6575613021850586,-3.7106218338012695,-3.646739959716797,0.18440532684326172,0.9891786575317383,0.5867919921875,True,True,
same_emotion,1234,pair_0031,08,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0031_happy,pair_0031_sad,pair_0067_happy,happy,17,True,False,True,False,pair_0091_sad,sad,23,True,False,True,False,-3.81231689453125,-3.27207088470459,-3.7379846572875977,-3.3924026489257812,0.07433223724365234,0.1203317642211914,0.09733200073242188,True,True,
same_emotion,1234,pair_0032,09,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0032_happy,pair_0032_sad,pair_0052_happy,happy,14,True,False,True,False,pair_0020_sad,sad,06,True,False,True,False,-4.663876533508301,-4.71025276184082,-4.563441276550293,-4.494881629943848,0.10043525695800781,-0.21537113189697266,-0.05746793746948242,True,False,
same_emotion,1234,pair_0033,09,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0033_happy,pair_0033_sad,pair_0005_happy,happy,02,True,False,True,False,pair_0009_sad,sad,03,True,False,True,False,-5.0577802658081055,-4.2751359939575195,-4.692594528198242,-3.9236412048339844,0.3651857376098633,-0.35149478912353516,0.0068454742431640625,True,False,
same_emotion,1234,pair_0034,09,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0034_happy,pair_0034_sad,pair_0078_happy,happy,20,True,False,True,False,pair_0066_sad,sad,17,True,False,True,False,-3.9641199111938477,-3.9166269302368164,-3.590531349182129,-3.894876480102539,0.37358856201171875,-0.021750450134277344,0.1759190559387207,True,False,
same_emotion,1234,pair_0035,09,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0035_happy,pair_0035_sad,pair_0023_happy,happy,06,True,False,True,False,pair_0011_sad,sad,03,True,False,True,False,-3.5423583984375,-4.284259796142578,-3.462550163269043,-3.8325796127319336,0.07980823516845703,-0.45168018341064453,-0.18593597412109375,True,False,
same_emotion,1234,pair_0036,10,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0036_happy,pair_0036_sad,pair_0072_happy,happy,19,True,False,True,False,pair_0024_sad,sad,07,True,False,True,False,-4.150811195373535,-4.659662246704102,-4.080430030822754,-4.594794273376465,0.07038116455078125,-0.06486797332763672,0.0027565956115722656,True,False,
same_emotion,1234,pair_0037,10,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0037_happy,pair_0037_sad,pair_0017_happy,happy,05,True,False,True,False,pair_0001_sad,sad,01,True,False,True,False,-4.401801109313965,-4.394595146179199,-4.495660781860352,-4.546758651733398,-0.09385967254638672,0.15216350555419922,0.02915191650390625,False,True,
same_emotion,1234,pair_0038,10,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0038_happy,pair_0038_sad,pair_0050_happy,happy,13,True,False,True,False,pair_0014_sad,sad,04,True,False,True,False,-3.65494441986084,-2.569735527038574,-3.748826026916504,-2.7134828567504883,-0.09388160705566406,0.14374732971191406,0.024932861328125,False,True,
same_emotion,1234,pair_0039,10,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0039_happy,pair_0039_sad,pair_0071_happy,happy,18,True,False,True,False,pair_0019_sad,sad,05,True,False,True,False,-3.5496902465820312,-3.347116470336914,-3.435049057006836,-3.429492950439453,0.11464118957519531,0.08237648010253906,0.09850883483886719,True,True,
same_emotion,1234,pair_0040,11,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0040_happy,pair_0040_sad,pair_0088_happy,happy,23,True,False,True,False,pair_0036_sad,sad,10,True,False,True,False,-4.229240417480469,-4.6565656661987305,-4.28453254699707,-4.5449371337890625,-0.05529212951660156,-0.11162853240966797,-0.08346033096313477,False,False,
same_emotion,1234,pair_0041,11,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0041_happy,pair_0041_sad,pair_0061_happy,happy,16,True,False,True,False,pair_0005_sad,sad,02,True,False,True,False,-4.719849586486816,-4.969721794128418,-4.387145042419434,-4.895814895629883,0.3327045440673828,-0.07390689849853516,0.12939882278442383,True,False,
same_emotion,1234,pair_0042,11,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0042_happy,pair_0042_sad,pair_0058_happy,happy,15,True,False,True,False,pair_0034_sad,sad,09,True,False,True,False,-3.600306510925293,-3.4869298934936523,-3.5783462524414062,-3.616466522216797,0.02196025848388672,0.12953662872314453,0.07574844360351562,True,True,
same_emotion,1234,pair_0043,11,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0043_happy,pair_0043_sad,pair_0091_happy,happy,23,True,False,True,False,pair_0007_sad,sad,02,True,False,True,False,-3.637022018432617,-3.4830150604248047,-3.4081802368164062,-3.3872175216674805,0.22884178161621094,-0.09579753875732422,0.06652212142944336,True,False,
same_emotion,1234,pair_0044,12,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0044_happy,pair_0044_sad,pair_0020_happy,happy,06,True,False,True,False,pair_0032_sad,sad,09,True,False,True,False,-4.730707168579102,-4.494540214538574,-4.657957077026367,-4.708036422729492,0.07275009155273438,0.21349620819091797,0.14312314987182617,True,True,
same_emotion,1234,pair_0045,12,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0045_happy,pair_0045_sad,pair_0017_happy,happy,05,True,False,True,False,pair_0037_sad,sad,10,True,False,True,False,-4.397923469543457,-4.508146286010742,-4.413552284240723,-4.471767425537109,-0.015628814697265625,-0.03637886047363281,-0.02600383758544922,False,False,
same_emotion,1234,pair_0046,12,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0046_happy,pair_0046_sad,pair_0018_happy,happy,05,True,False,True,False,pair_0062_sad,sad,16,True,False,True,False,-3.4263668060302734,-3.84677791595459,-3.3454160690307617,-3.8898143768310547,0.08095073699951172,0.043036460876464844,0.06199359893798828,True,True,
same_emotion,1234,pair_0047,12,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0047_happy,pair_0047_sad,pair_0007_happy,happy,02,True,False,True,False,pair_0079_sad,sad,20,True,False,True,False,-3.494159698486328,-3.7190980911254883,-3.532438278198242,-3.8024559020996094,-0.03827857971191406,0.0833578109741211,0.022539615631103516,False,True,
same_emotion,1234,pair_0048,13,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0048_happy,pair_0048_sad,pair_0052_happy,happy,14,True,False,True,False,pair_0044_sad,sad,12,True,False,True,False,-4.344453811645508,-4.386014938354492,-4.438634872436523,-4.429121971130371,-0.09418106079101562,0.043107032775878906,-0.02553701400756836,False,True,
same_emotion,1234,pair_0049,13,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0049_happy,pair_0049_sad,pair_0065_happy,happy,17,True,False,True,False,pair_0041_sad,sad,11,True,False,True,False,-4.294909477233887,-4.503474235534668,-4.322426795959473,-4.7026567459106445,-0.027517318725585938,0.19918251037597656,0.08583259582519531,False,True,
same_emotion,1234,pair_0050,13,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0050_happy,pair_0050_sad,pair_0078_happy,happy,20,True,False,True,False,pair_0062_sad,sad,16,True,False,True,False,-3.1873741149902344,-3.329622268676758,-3.040215492248535,-3.3448610305786133,0.14715862274169922,0.015238761901855469,0.08119869232177734,True,True,
same_emotion,1234,pair_0051,13,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0051_happy,pair_0051_sad,pair_0067_happy,happy,17,True,False,True,False,pair_0007_sad,sad,02,True,False,True,False,-3.448737144470215,-3.2778377532958984,-3.488804817199707,-3.307514190673828,-0.04006767272949219,0.029676437377929688,-0.00519561767578125,False,True,
same_emotion,1234,pair_0052,14,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0052_happy,pair_0052_sad,pair_0064_happy,happy,17,True,False,True,False,pair_0080_sad,sad,21,True,False,True,False,-4.171523094177246,-4.786409378051758,-4.094511985778809,-4.788460731506348,0.0770111083984375,0.0020513534545898438,0.03953123092651367,True,True,
same_emotion,1234,pair_0053,14,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0053_happy,pair_0053_sad,pair_0021_happy,happy,06,True,False,True,False,pair_0061_sad,sad,16,True,False,True,False,-4.1120500564575195,-4.676095962524414,-4.0401201248168945,-4.587604522705078,0.071929931640625,-0.08849143981933594,-0.008280754089355469,True,False,
same_emotion,1234,pair_0054,14,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0054_happy,pair_0054_sad,pair_0070_happy,happy,18,True,False,True,False,pair_0062_sad,sad,16,True,False,True,False,-3.5748939514160156,-3.7688846588134766,-3.7021055221557617,-3.7516374588012695,-0.1272115707397461,-0.01724720001220703,-0.07222938537597656,False,False,
same_emotion,1234,pair_0055,14,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0055_happy,pair_0055_sad,pair_0039_happy,happy,10,True,False,True,False,pair_0035_sad,sad,09,True,False,True,False,-3.342623710632324,-3.860836982727051,-3.3975210189819336,-4.073241233825684,-0.054897308349609375,0.2124042510986328,0.07875347137451172,False,True,
same_emotion,1234,pair_0056,15,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0056_happy,pair_0056_sad,pair_0012_happy,happy,04,True,False,True,False,pair_0020_sad,sad,06,True,False,True,False,-4.2308454513549805,-3.936354637145996,-4.109260559082031,-4.049358367919922,0.12158489227294922,0.11300373077392578,0.1172943115234375,True,True,
same_emotion,1234,pair_0057,15,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0057_happy,pair_0057_sad,pair_0053_happy,happy,14,True,False,True,False,pair_0053_sad,sad,14,True,False,True,False,-4.441143989562988,-4.258549690246582,-4.425320625305176,-4.303336143493652,0.0158233642578125,0.04478645324707031,0.030304908752441406,True,True,
same_emotion,1234,pair_0058,15,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0058_happy,pair_0058_sad,pair_0014_happy,happy,04,True,False,True,False,pair_0070_sad,sad,18,True,False,True,False,-3.8000125885009766,-3.390517234802246,-3.799496650695801,-3.47891902923584,0.0005159378051757812,0.08840179443359375,0.044458866119384766,True,True,
same_emotion,1234,pair_0059,15,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0059_happy,pair_0059_sad,pair_0015_happy,happy,04,True,False,True,False,pair_0067_sad,sad,17,True,False,True,False,-3.5927467346191406,-4.272627830505371,-3.7607107162475586,-4.15706729888916,-0.16796398162841797,-0.11556053161621094,-0.14176225662231445,False,False,
same_emotion,1234,pair_0060,16,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0060_happy,pair_0060_sad,pair_0048_happy,happy,13,True,False,True,False,pair_0088_sad,sad,23,True,False,True,False,-4.75277042388916,-4.683341026306152,-4.752625465393066,-4.707425117492676,0.00014495849609375,0.024084091186523438,0.012114524841308594,True,True,
same_emotion,1234,pair_0061,16,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0061_happy,pair_0061_sad,pair_0033_happy,happy,09,True,False,True,False,pair_0085_sad,sad,22,True,False,True,False,-4.656559944152832,-4.103072166442871,-5.005455017089844,-4.181042671203613,-0.3488950729370117,0.07797050476074219,-0.13546228408813477,False,True,
same_emotion,1234,pair_0062,16,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0062_happy,pair_0062_sad,pair_0026_happy,happy,07,True,False,True,False,pair_0046_sad,sad,12,True,False,True,False,-3.5628490447998047,-3.536867141723633,-3.519526481628418,-3.535792350769043,0.04332256317138672,-0.0010747909545898438,0.021123886108398438,True,False,
same_emotion,1234,pair_0063,16,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0063_happy,pair_0063_sad,pair_0015_happy,happy,04,True,False,True,False,pair_0095_sad,sad,24,True,False,True,False,-3.247847557067871,-3.712735176086426,-3.3076963424682617,-3.629638671875,-0.059848785400390625,-0.08309650421142578,-0.0714726448059082,False,False,
same_emotion,1234,pair_0064,17,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0064_happy,pair_0064_sad,pair_0092_happy,happy,24,True,False,True,False,pair_0020_sad,sad,06,True,False,True,False,-4.45332145690918,-4.43443489074707,-4.2366485595703125,-4.496033668518066,0.2166728973388672,0.061598777770996094,0.13913583755493164,True,True,
same_emotion,1234,pair_0065,17,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0065_happy,pair_0065_sad,pair_0077_happy,happy,20,True,False,True,False,pair_0033_sad,sad,09,True,False,True,False,-4.348773002624512,-4.289777755737305,-4.547924995422363,-4.602744102478027,-0.19915199279785156,0.31296634674072266,0.05690717697143555,False,True,
same_emotion,1234,pair_0066,17,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0066_happy,pair_0066_sad,pair_0018_happy,happy,05,True,False,True,False,pair_0042_sad,sad,11,True,False,True,False,-3.9196691513061523,-4.150017738342285,-3.6877050399780273,-4.054662704467773,0.231964111328125,-0.09535503387451172,0.06830453872680664,True,False,
same_emotion,1234,pair_0067,17,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0067_happy,pair_0067_sad,pair_0059_happy,happy,15,True,False,True,False,pair_0011_sad,sad,03,True,False,True,False,-3.822307586669922,-3.496471405029297,-3.718160629272461,-3.4730587005615234,0.10414695739746094,-0.023412704467773438,0.04036712646484375,True,False,
same_emotion,1234,pair_0068,18,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0068_happy,pair_0068_sad,pair_0008_happy,happy,03,True,False,True,False,pair_0048_sad,sad,13,True,False,True,False,-4.009378433227539,-4.21242618560791,-4.032200813293457,-4.371278762817383,-0.02282238006591797,0.15885257720947266,0.06801509857177734,False,True,
same_emotion,1234,pair_0069,18,01,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0069_happy,pair_0069_sad,pair_0025_happy,happy,07,True,False,True,False,pair_0005_sad,sad,02,True,False,True,False,-3.739529609680176,-4.420637130737305,-3.745619773864746,-4.721179008483887,-0.0060901641845703125,0.30054187774658203,0.14722585678100586,False,True,
same_emotion,1234,pair_0070,18,02,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0070_happy,pair_0070_sad,pair_0038_happy,happy,10,True,False,True,False,pair_0006_sad,sad,02,True,False,True,False,-3.8490285873413086,-4.095075607299805,-3.6991195678710938,-4.067513465881348,0.14990901947021484,-0.02756214141845703,0.061173439025878906,True,False,
same_emotion,1234,pair_0071,18,02,02,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0071_happy,pair_0071_sad,pair_0031_happy,happy,08,True,False,True,False,pair_0067_sad,sad,17,True,False,True,False,-4.281864166259766,-3.828857421875,-4.890046119689941,-3.758975028991699,-0.6081819534301758,-0.06988239288330078,-0.3390321731567383,False,False,
same_emotion,1234,pair_0072,19,01,01,01,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,pair_0072_happy,pair_0072_sad,pair_0008_happy,happy,03,True,False,True,False,pair_0092_sad,sad,24,True,False,True,False,-4.446926116943359,-4.709860801696777,-4.607571601867676,-4.731672286987305,-0.1606454849243164,0.021811485290527344,-0.06941699981689453,False,True,
